Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code,ProductId,Date
141,150,271,104,55,33,596,110,80,140,220,712,9,"02/01/13 00:00:00"
209,229,487,228,88,63,1436,140,190,210,400,641,11,"02/01/13 00:00:00"
251,294,569,240,125,91,1391,150,200,260,460,641,12,"02/01/13 00:00:00"
16,28,50,19,17,5,774,20,20,30,50,712,5,"02/01/13 00:00:00"
47,43,46,0,11,0,774,40,0,50,50,319,6,"02/01/13 00:00:00"
15,27,48,18,17,5,818,20,10,30,40,319,1,"02/01/13 00:00:00"
9,35,67,28,29,8,961,20,20,40,60,641,2,"02/01/13 00:00:00"
18,31,58,23,19,7,620,20,20,30,50,641,3,"02/01/13 00:00:00"
-12,61,111,43,69,39,256,10,30,60,90,573,8,"02/01/13 00:00:00"
-47,18,109,84,50,26,625,-20,70,10,80,573,9,"02/01/13 00:00:00"
13,47,87,35,38,11,191,10,30,40,70,417,11,"02/01/13 00:00:00"
-10,38,72,30,45,11,165,-10,20,30,50,573,12,"02/01/13 00:00:00"
-6,41,79,33,45,12,193,0,20,40,60,573,13,"02/01/13 00:00:00"
71,73,131,50,25,14,814,70,50,90,140,314,5,"02/01/13 00:00:00"
56,61,110,42,23,11,771,60,40,80,120,636,6,"02/01/13 00:00:00"
62,107,206,86,65,32,484,50,90,110,200,573,2,"02/01/13 00:00:00"
68,90,176,75,44,23,956,60,70,100,170,636,3,"02/01/13 00:00:00"
25,34,60,22,17,6,452,30,10,30,40,419,8,"02/01/13 00:00:00"
42,48,85,32,20,8,817,50,20,50,70,513,9,"02/01/13 00:00:00"
92,120,213,80,58,26,640,60,60,110,170,614,11,"02/01/13 00:00:00"
105,120,220,86,49,26,490,70,70,110,180,740,12,"02/01/13 00:00:00"
145,170,362,170,72,47,1073,140,190,210,400,513,5,"02/01/13 00:00:00"
27,73,141,59,55,22,331,40,60,90,150,513,6,"02/01/13 00:00:00"
49,80,149,60,47,19,329,50,60,80,140,330,1,"02/01/13 00:00:00"
56,76,136,52,38,16,357,50,50,80,130,330,2,"02/01/13 00:00:00"
-4,75,137,54,78,49,427,20,50,80,130,513,3,"02/01/13 00:00:00"
98,109,185,65,43,20,372,80,50,100,150,715,8,"02/01/13 00:00:00"
64,68,123,47,25,13,772,50,40,60,100,920,9,"02/01/13 00:00:00"
61,81,146,56,40,17,382,50,40,80,120,715,11,"02/01/13 00:00:00"
4,90,165,65,87,58,513,10,50,80,130,920,12,"02/01/13 00:00:00"
62,84,164,70,42,21,957,60,80,100,180,262,5,"02/01/13 00:00:00"
52,62,117,48,27,15,617,50,50,70,120,715,6,"02/01/13 00:00:00"
18,65,126,53,53,20,306,30,50,70,120,715,1,"02/01/13 00:00:00"
22,128,234,92,113,83,541,40,90,140,230,715,2,"02/01/13 00:00:00"
74,103,192,77,53,25,423,60,80,100,180,262,3,"02/01/13 00:00:00"
61,107,206,86,66,32,484,50,60,90,150,475,9,"02/01/13 00:00:00"
68,90,176,75,44,23,956,50,50,70,120,203,10,"02/01/13 00:00:00"
71,73,131,50,25,14,814,60,50,80,130,475,11,"02/01/13 00:00:00"
31,39,70,27,18,7,772,40,20,50,70,959,13,"02/01/13 00:00:00"
4,90,165,65,87,58,513,20,60,90,150,203,5,"02/01/13 00:00:00"
43,75,139,55,46,18,305,40,50,70,120,959,6,"02/01/13 00:00:00"
180,195,346,130,74,42,945,130,120,180,300,860,2,"02/01/13 00:00:00"
50,62,117,48,28,15,617,30,30,50,80,754,8,"02/01/13 00:00:00"
18,65,126,53,53,20,306,20,40,50,90,904,9,"02/01/13 00:00:00"
62,84,164,70,42,21,957,50,50,70,120,352,10,"02/01/13 00:00:00"
42,48,85,32,20,8,817,40,30,50,80,850,11,"02/01/13 00:00:00"
65,68,123,47,24,13,772,60,40,80,120,850,13,"02/01/13 00:00:00"
24,128,234,92,112,83,541,40,80,130,210,850,5,"02/01/13 00:00:00"
76,103,192,77,52,25,423,60,70,100,170,352,6,"02/01/13 00:00:00"
93,120,213,80,57,26,640,80,70,120,190,561,2,"02/01/13 00:00:00"
105,120,220,86,49,26,490,70,80,110,190,352,3,"02/01/13 00:00:00"
27,73,141,59,55,22,331,30,40,60,100,508,9,"02/01/13 00:00:00"
42,48,85,32,20,8,817,40,30,50,80,508,11,"02/01/13 00:00:00"
25,34,60,22,17,6,452,30,20,40,60,978,13,"02/01/13 00:00:00"
-6,74,136,54,78,49,451,10,50,70,120,774,5,"02/01/13 00:00:00"
147,170,362,170,71,47,1073,110,160,170,330,774,7,"02/01/13 00:00:00"
505,395,501,75,55,24,235,330,70,370,440,857,2,"02/01/13 00:00:00"
-6,41,79,33,45,12,193,0,20,30,50,603,9,"02/01/13 00:00:00"
16,27,48,18,16,5,818,20,10,30,40,603,11,"02/01/13 00:00:00"
47,43,46,0,11,0,774,30,0,40,40,603,13,"02/01/13 00:00:00"
-10,61,111,43,68,39,256,10,40,60,100,603,5,"02/01/13 00:00:00"
-9,38,72,30,44,11,165,0,20,40,60,603,7,"02/01/13 00:00:00"
37,60,108,41,35,13,236,40,30,60,90,603,1,"02/01/13 00:00:00"
34,69,121,45,46,14,366,30,40,60,100,603,2,"02/01/13 00:00:00"
194,255,528,240,124,91,1454,110,180,200,380,518,9,"02/01/13 00:00:00"
-178,-33,192,213,87,66,1214,-80,160,-20,140,845,10,"02/01/13 00:00:00"
148,137,247,95,37,26,809,120,100,150,250,347,11,"02/01/13 00:00:00"
156,144,259,99,39,27,766,130,100,160,260,631,12,"02/01/13 00:00:00"
117,112,201,77,33,21,449,90,80,120,200,347,13,"02/01/13 00:00:00"
-301,-60,65,121,143,110,901,-190,110,-60,50,585,5,"02/01/13 00:00:00"
392,352,618,228,88,63,1402,280,210,350,560,917,7,"02/01/13 00:00:00"
364,387,687,258,142,90,2067,250,240,370,610,718,2,"02/01/13 00:00:00"
52,63,119,49,28,16,617,40,40,60,100,318,8,"02/01/13 00:00:00"
62,107,206,86,65,32,484,40,80,100,180,985,9,"02/01/13 00:00:00"
50,56,100,38,22,10,772,60,40,70,110,504,2,"02/01/13 00:00:00"
65,68,123,47,24,13,772,70,50,90,140,504,3,"02/01/13 00:00:00"
3,90,165,65,88,58,342,10,50,80,130,318,4,"02/01/13 00:00:00"
96,109,185,65,44,20,372,70,50,90,140,225,5,"02/01/13 00:00:00"
61,81,146,56,40,17,382,50,40,70,110,985,6,"02/01/13 00:00:00"
15,27,48,18,17,5,818,20,10,30,40,505,8,"02/01/13 00:00:00"
7,35,67,28,30,8,961,20,20,40,60,505,9,"02/01/13 00:00:00"
36,69,121,45,45,14,366,50,50,90,140,505,2,"02/01/13 00:00:00"
-46,18,109,84,49,26,625,-20,100,20,120,505,3,"02/01/13 00:00:00"
-10,38,72,30,45,11,104,0,20,30,50,505,4,"02/01/13 00:00:00"
-10,61,111,43,68,39,256,0,30,50,80,505,5,"02/01/13 00:00:00"
12,47,87,35,39,11,191,10,30,40,70,505,6,"02/01/13 00:00:00"
16,65,126,53,54,20,306,20,50,60,110,580,8,"02/01/13 00:00:00"
22,128,234,92,113,83,541,40,80,130,210,405,9,"02/01/13 00:00:00"
43,56,107,44,27,14,618,50,50,70,120,405,2,"02/01/13 00:00:00"
43,48,85,32,19,8,817,50,40,60,100,580,3,"02/01/13 00:00:00"
104,120,220,86,50,26,300,70,70,100,170,580,4,"02/01/13 00:00:00"
25,34,60,22,17,6,452,30,10,30,40,580,5,"02/01/13 00:00:00"
93,120,213,80,57,26,640,70,60,110,170,405,6,"02/01/13 00:00:00"
49,80,149,60,47,19,329,50,50,80,130,915,8,"02/01/13 00:00:00"
56,76,136,52,38,16,357,50,40,80,120,325,9,"02/01/13 00:00:00"
243,252,496,213,88,66,942,240,260,320,580,430,2,"02/01/13 00:00:00"
101,107,202,83,39,27,613,100,100,130,230,430,3,"02/01/13 00:00:00"
86,114,201,75,56,24,378,60,60,100,160,956,4,"02/01/13 00:00:00"
157,144,259,99,38,27,766,100,80,120,200,409,5,"02/01/13 00:00:00"
119,112,201,77,32,21,449,90,60,100,160,214,6,"02/01/13 00:00:00"
36,60,108,41,36,13,236,30,30,50,80,435,8,"02/01/13 00:00:00"
36,69,121,45,45,14,366,40,30,70,100,435,9,"02/01/13 00:00:00"
-46,18,109,84,49,26,625,-30,70,10,80,435,10,"02/01/13 00:00:00"
-10,61,111,43,68,39,256,10,20,50,70,801,11,"02/01/13 00:00:00"
13,47,87,35,38,11,191,10,20,30,50,801,12,"02/01/13 00:00:00"
-9,38,72,30,44,11,165,10,10,30,40,435,13,"02/01/13 00:00:00"
71,73,131,50,25,14,814,50,40,70,110,435,6,"02/01/13 00:00:00"
68,90,176,75,44,23,956,70,90,110,200,801,1,"02/01/13 00:00:00"
45,75,139,55,45,18,305,70,60,100,160,435,2,"02/01/13 00:00:00"
61,107,206,86,66,32,484,80,100,140,240,435,3,"02/01/13 00:00:00"
56,61,110,42,23,11,771,30,40,50,90,435,4,"02/01/13 00:00:00"
52,63,119,49,28,16,617,40,40,60,100,435,5,"02/01/13 00:00:00"
148,137,247,95,37,26,809,100,80,120,200,209,8,"02/01/13 00:00:00"
243,252,496,213,88,66,942,160,180,220,400,559,9,"02/01/13 00:00:00"
101,107,202,83,39,27,613,60,70,90,160,408,10,"02/01/13 00:00:00"
157,144,259,99,38,27,766,90,60,100,160,805,11,"02/01/13 00:00:00"
119,112,201,77,32,21,449,60,50,70,120,707,12,"02/01/13 00:00:00"
86,114,201,75,56,24,549,50,40,80,120,530,13,"02/01/13 00:00:00"
300,311,581,234,109,77,1282,200,220,300,520,707,6,"02/01/13 00:00:00"
-40,28,141,104,55,33,685,-20,130,30,160,626,1,"02/01/13 00:00:00"
364,387,687,258,142,90,2067,360,320,480,800,213,2,"02/01/13 00:00:00"
-174,-26,130,148,91,48,1071,-110,180,-30,150,925,3,"02/01/13 00:00:00"
211,229,487,228,87,63,1436,150,210,220,430,619,4,"02/01/13 00:00:00"
39,169,309,121,143,110,712,30,110,160,270,916,5,"02/01/13 00:00:00"
39,169,309,121,143,110,712,40,100,150,250,702,8,"02/01/13 00:00:00"
171,206,377,148,91,48,844,120,120,190,310,775,9,"02/01/13 00:00:00"
140,150,271,104,56,33,596,110,80,140,220,775,10,"02/01/13 00:00:00"
300,311,581,234,109,77,1282,150,150,220,370,702,11,"02/01/13 00:00:00"
211,229,487,228,87,63,1436,100,150,160,310,775,12,"02/01/13 00:00:00"
-508,-240,25,240,125,91,1937,-220,150,-150,0,775,13,"02/01/13 00:00:00"
16,28,50,19,17,5,774,20,10,30,40,702,6,"02/01/13 00:00:00"
-7,41,79,33,46,12,193,10,40,50,90,702,2,"02/01/13 00:00:00"
9,35,67,28,29,8,961,20,30,40,70,775,3,"02/01/13 00:00:00"
46,43,46,0,12,0,774,30,0,40,40,775,4,"02/01/13 00:00:00"
15,27,48,18,17,5,818,20,10,30,40,775,5,"02/01/13 00:00:00"
42,48,86,33,20,9,772,50,20,50,70,503,8,"02/01/13 00:00:00"
45,56,107,44,26,14,618,30,30,50,80,503,9,"02/01/13 00:00:00"
25,34,60,22,17,6,452,20,10,20,30,503,11,"02/01/13 00:00:00"
92,120,213,80,58,26,640,50,50,80,130,503,12,"02/01/13 00:00:00"
105,120,220,86,49,26,490,60,50,90,140,971,13,"02/01/13 00:00:00"
147,170,362,170,71,47,1073,100,160,160,320,503,6,"02/01/13 00:00:00"
-6,75,137,54,79,49,427,40,60,100,160,541,1,"02/01/13 00:00:00"
37,90,165,65,65,21,392,50,80,110,190,503,2,"02/01/13 00:00:00"
56,76,136,52,38,16,357,70,60,100,160,971,3,"02/01/13 00:00:00"
27,73,141,59,55,22,331,20,50,70,120,541,4,"02/01/13 00:00:00"
49,80,149,60,47,19,329,50,50,80,130,541,5,"02/01/13 00:00:00"
180,195,346,130,74,42,945,120,110,170,280,206,8,"02/01/13 00:00:00"
50,56,100,38,22,10,772,50,30,50,80,509,9,"02/01/13 00:00:00"
98,109,185,65,43,20,372,40,40,70,110,206,11,"02/01/13 00:00:00"
61,81,146,56,40,17,382,40,30,60,90,425,12,"02/01/13 00:00:00"
4,90,165,65,87,58,513,10,40,60,100,425,13,"02/01/13 00:00:00"
52,62,117,48,27,15,617,40,40,60,100,253,4,"02/01/13 00:00:00"
18,65,126,53,53,20,306,20,50,60,110,206,5,"02/01/13 00:00:00"
61,84,164,70,43,21,957,60,60,80,140,425,6,"02/01/13 00:00:00"
65,84,151,58,40,18,331,70,70,100,170,360,2,"02/01/13 00:00:00"
22,128,234,92,113,83,541,60,110,160,270,253,3,"02/01/13 00:00:00"
140,163,346,162,69,45,1059,100,130,150,280,970,8,"03/01/13 00:00:00"
-6,73,133,52,77,47,421,20,40,70,110,303,9,"03/01/13 00:00:00"
46,77,143,57,46,18,323,40,40,70,110,970,10,"03/01/13 00:00:00"
24,71,137,58,55,22,325,20,40,70,110,970,11,"03/01/13 00:00:00"
47,73,144,62,41,19,952,30,50,60,110,970,12,"03/01/13 00:00:00"
43,55,104,43,26,14,613,30,30,50,80,719,13,"03/01/13 00:00:00"
125,117,211,81,33,22,441,110,90,140,230,720,5,"03/01/13 00:00:00"
80,108,192,72,54,23,541,80,80,130,210,970,6,"03/01/13 00:00:00"
134,126,227,87,36,24,756,100,90,130,220,303,1,"03/01/13 00:00:00"
102,109,206,84,40,27,603,90,80,120,200,970,2,"03/01/13 00:00:00"
150,139,249,95,38,26,799,110,100,140,240,303,3,"03/01/13 00:00:00"
135,126,227,87,35,24,756,90,70,110,180,312,8,"03/01/13 00:00:00"
104,109,206,84,39,27,603,60,70,90,160,630,9,"03/01/13 00:00:00"
151,139,249,95,37,26,799,100,80,120,200,309,10,"03/01/13 00:00:00"
125,117,211,81,33,22,441,80,60,110,170,708,11,"03/01/13 00:00:00"
79,108,192,72,55,23,541,40,60,90,150,815,12,"03/01/13 00:00:00"
313,324,604,243,113,80,1260,260,280,380,660,217,5,"03/01/13 00:00:00"
220,239,509,239,91,66,1417,200,270,290,560,630,6,"03/01/13 00:00:00"
177,213,391,154,94,50,829,140,160,220,380,773,2,"03/01/13 00:00:00"
151,158,285,109,56,34,585,120,110,170,280,815,3,"03/01/13 00:00:00"
315,324,604,243,112,80,1260,210,200,290,490,563,8,"03/01/13 00:00:00"
151,158,285,109,56,34,585,110,90,140,230,641,9,"03/01/13 00:00:00"
220,239,509,239,91,66,1417,140,200,220,420,712,11,"03/01/13 00:00:00"
260,301,582,245,126,93,1369,160,210,270,480,563,12,"03/01/13 00:00:00"
13,25,44,16,16,4,772,20,10,30,40,515,5,"03/01/13 00:00:00"
47,43,46,0,11,0,731,40,0,50,50,712,6,"03/01/13 00:00:00"
15,27,48,18,17,5,816,20,10,30,40,712,1,"03/01/13 00:00:00"
9,35,67,28,29,8,958,20,20,40,60,515,2,"03/01/13 00:00:00"
18,31,58,23,19,7,617,20,20,30,50,319,3,"03/01/13 00:00:00"
-9,63,114,44,69,40,251,10,30,60,90,417,8,"03/01/13 00:00:00"
-47,18,113,88,50,27,715,-10,70,20,90,816,9,"03/01/13 00:00:00"
16,49,91,36,38,11,187,10,30,40,70,314,11,"03/01/13 00:00:00"
-4,42,80,33,45,12,162,0,20,40,60,660,12,"03/01/13 00:00:00"
-6,42,80,33,46,12,190,0,20,40,60,636,13,"03/01/13 00:00:00"
70,72,129,49,25,13,809,70,50,90,140,573,5,"03/01/13 00:00:00"
67,70,126,48,25,13,766,60,50,80,130,573,6,"03/01/13 00:00:00"
58,104,201,85,65,32,476,40,90,100,190,314,2,"03/01/13 00:00:00"
67,89,174,74,44,22,949,60,70,100,170,314,3,"03/01/13 00:00:00"
22,32,56,21,17,5,449,30,10,30,40,234,8,"03/01/13 00:00:00"
42,47,84,32,19,8,813,40,20,40,60,513,9,"03/01/13 00:00:00"
101,126,224,84,58,27,632,60,70,110,180,513,11,"03/01/13 00:00:00"
110,125,228,89,51,27,481,70,70,110,180,419,12,"03/01/13 00:00:00"
140,163,346,162,69,45,1059,130,180,200,380,614,5,"03/01/13 00:00:00"
22,71,137,58,56,22,325,40,60,90,150,330,6,"03/01/13 00:00:00"
47,77,143,57,45,18,323,50,60,80,140,614,1,"03/01/13 00:00:00"
52,72,129,49,37,15,351,40,50,70,120,330,2,"03/01/13 00:00:00"
-6,73,133,52,77,47,421,20,50,80,130,440,3,"03/01/13 00:00:00"
93,105,178,62,42,19,346,70,50,90,140,920,8,"03/01/13 00:00:00"
70,72,129,49,25,13,767,50,40,60,100,715,9,"03/01/13 00:00:00"
56,77,137,52,39,16,376,40,40,70,110,608,11,"03/01/13 00:00:00"
1,87,160,63,86,57,506,10,50,80,130,262,12,"03/01/13 00:00:00"
61,84,165,71,43,22,950,60,80,100,180,414,5,"03/01/13 00:00:00"
50,63,119,49,29,16,611,60,50,80,130,262,6,"03/01/13 00:00:00"
19,66,128,54,53,20,301,30,50,70,120,262,1,"03/01/13 00:00:00"
25,132,242,95,115,86,532,30,100,130,230,715,2,"03/01/13 00:00:00"
82,108,200,80,53,26,415,70,80,110,190,715,3,"03/01/13 00:00:00"
58,104,201,85,65,32,476,40,60,80,140,959,9,"03/01/13 00:00:00"
68,89,174,74,43,22,949,50,50,70,120,475,10,"03/01/13 00:00:00"
70,72,129,49,25,13,809,60,50,80,130,860,11,"03/01/13 00:00:00"
27,37,66,25,19,7,769,30,20,40,60,475,13,"03/01/13 00:00:00"
0,87,160,63,87,57,506,10,60,80,140,203,5,"03/01/13 00:00:00"
39,71,132,53,45,17,299,40,50,70,120,203,6,"03/01/13 00:00:00"
169,186,329,123,72,40,932,130,110,180,290,860,2,"03/01/13 00:00:00"
52,63,119,49,28,16,611,30,30,50,80,352,8,"03/01/13 00:00:00"
18,66,128,54,54,20,301,20,40,50,90,727,9,"03/01/13 00:00:00"
59,84,165,71,44,22,950,50,50,70,120,813,10,"03/01/13 00:00:00"
40,48,86,33,21,9,813,40,30,50,80,863,11,"03/01/13 00:00:00"
70,72,129,49,25,13,767,60,50,80,130,904,13,"03/01/13 00:00:00"
110,125,228,89,51,27,481,80,80,120,200,863,3,"03/01/13 00:00:00"
25,132,242,95,115,86,532,30,90,130,220,321,5,"03/01/13 00:00:00"
80,108,200,80,54,26,415,70,70,110,180,813,6,"03/01/13 00:00:00"
99,126,224,84,59,27,632,70,80,110,190,904,2,"03/01/13 00:00:00"
24,71,137,58,55,22,325,30,40,60,100,781,9,"03/01/13 00:00:00"
42,47,84,32,19,8,813,40,30,50,80,413,11,"03/01/13 00:00:00"
22,32,56,21,17,5,449,20,20,30,50,781,13,"03/01/13 00:00:00"
-6,73,133,52,77,47,446,20,40,80,120,774,5,"03/01/13 00:00:00"
140,163,346,162,69,45,1059,100,150,160,310,774,7,"03/01/13 00:00:00"
543,420,524,72,54,23,-54,360,60,400,460,774,2,"03/01/13 00:00:00"
-4,42,80,33,45,12,190,0,20,30,50,603,9,"03/01/13 00:00:00"
16,27,48,18,16,5,816,20,10,30,40,603,11,"03/01/13 00:00:00"
47,43,46,0,11,0,731,30,0,40,40,603,13,"03/01/13 00:00:00"
-10,63,114,44,70,40,251,10,40,60,100,603,5,"03/01/13 00:00:00"
-6,42,80,33,46,12,162,0,30,40,70,603,7,"03/01/13 00:00:00"
43,64,114,43,35,13,231,40,40,60,100,603,1,"03/01/13 00:00:00"
39,72,127,47,46,15,361,40,40,70,110,603,2,"03/01/13 00:00:00"
209,268,547,245,127,93,1471,130,180,220,400,718,9,"03/01/13 00:00:00"
-177,-32,194,214,87,66,1480,-80,160,-20,140,347,10,"03/01/13 00:00:00"
151,139,249,95,37,26,799,120,100,150,250,347,11,"03/01/13 00:00:00"
135,126,227,87,35,24,756,110,90,140,230,585,12,"03/01/13 00:00:00"
123,117,211,81,34,22,441,100,80,130,210,646,13,"03/01/13 00:00:00"
-309,-62,67,125,146,113,1118,-190,120,-60,60,845,5,"03/01/13 00:00:00"
288,284,557,239,90,66,1260,210,220,290,510,347,7,"03/01/13 00:00:00"
384,405,719,270,146,94,2041,270,250,390,640,718,2,"03/01/13 00:00:00"
50,62,117,48,28,15,611,40,40,60,100,318,8,"03/01/13 00:00:00"
58,104,201,85,65,32,476,40,80,100,180,504,9,"03/01/13 00:00:00"
43,49,87,33,20,9,768,50,40,60,100,337,2,"03/01/13 00:00:00"
70,72,129,49,25,13,767,70,60,90,150,985,3,"03/01/13 00:00:00"
1,87,160,63,86,57,187,0,50,70,120,225,4,"03/01/13 00:00:00"
93,105,178,62,42,19,346,70,50,90,140,504,5,"03/01/13 00:00:00"
56,77,137,52,39,16,376,50,40,70,110,985,6,"03/01/13 00:00:00"
15,27,48,18,17,5,816,20,10,30,40,505,8,"03/01/13 00:00:00"
7,35,67,28,30,8,958,20,20,40,60,505,9,"03/01/13 00:00:00"
39,72,127,47,46,15,361,50,50,90,140,505,2,"03/01/13 00:00:00"
-49,18,113,88,51,27,715,-20,110,20,130,505,3,"03/01/13 00:00:00"
-4,42,80,33,45,12,36,10,20,40,60,505,4,"03/01/13 00:00:00"
-10,63,114,44,70,40,251,10,30,60,90,505,5,"03/01/13 00:00:00"
16,49,91,36,38,11,187,10,30,40,70,505,6,"03/01/13 00:00:00"
19,66,128,54,53,20,301,20,50,60,110,918,8,"03/01/13 00:00:00"
25,132,242,95,115,86,532,30,90,130,220,918,9,"03/01/13 00:00:00"
43,55,104,43,26,14,613,50,50,70,120,405,2,"03/01/13 00:00:00"
40,47,84,32,20,8,813,40,40,50,90,405,3,"03/01/13 00:00:00"
110,125,228,89,51,27,94,80,70,110,180,405,4,"03/01/13 00:00:00"
22,32,56,21,17,5,449,30,10,30,40,580,5,"03/01/13 00:00:00"
101,126,224,84,58,27,632,70,70,110,180,580,6,"03/01/13 00:00:00"
46,77,143,57,46,18,323,50,50,80,130,940,8,"03/01/13 00:00:00"
52,72,129,49,37,15,351,40,40,70,110,915,9,"03/01/13 00:00:00"
246,253,498,214,87,66,923,240,260,320,580,830,2,"03/01/13 00:00:00"
104,109,206,84,39,27,603,110,100,140,240,915,3,"03/01/13 00:00:00"
80,108,192,72,54,23,189,50,60,90,150,979,4,"03/01/13 00:00:00"
135,126,227,87,35,24,756,90,70,110,180,409,5,"03/01/13 00:00:00"
125,117,211,81,33,22,441,90,60,110,170,361,6,"03/01/13 00:00:00"
42,64,114,43,36,13,231,40,30,60,90,435,8,"03/01/13 00:00:00"
39,72,127,47,46,15,361,30,40,60,100,435,9,"03/01/13 00:00:00"
-47,18,113,88,50,27,715,-20,70,20,90,801,10,"03/01/13 00:00:00"
-10,63,114,44,70,40,251,10,20,50,70,435,11,"03/01/13 00:00:00"
15,49,91,36,39,11,187,10,20,30,50,801,12,"03/01/13 00:00:00"
-6,42,80,33,46,12,162,10,20,30,50,435,13,"03/01/13 00:00:00"
50,62,117,48,28,15,611,40,40,60,100,801,5,"03/01/13 00:00:00"
70,72,129,49,25,13,809,50,40,70,110,435,6,"03/01/13 00:00:00"
67,89,174,74,44,22,949,70,90,110,200,435,1,"03/01/13 00:00:00"
39,71,132,53,45,17,299,60,60,90,150,801,2,"03/01/13 00:00:00"
56,104,201,85,66,32,476,70,100,130,230,435,3,"03/01/13 00:00:00"
67,70,126,48,25,13,766,50,40,70,110,801,4,"03/01/13 00:00:00"
150,139,249,95,38,26,799,100,80,120,200,408,8,"03/01/13 00:00:00"
245,253,498,214,88,66,923,170,180,230,410,323,9,"03/01/13 00:00:00"
102,109,206,84,40,27,603,60,70,90,160,760,10,"03/01/13 00:00:00"
135,126,227,87,35,24,756,80,50,90,140,510,11,"03/01/13 00:00:00"
125,117,211,81,33,22,441,70,50,80,130,916,12,"03/01/13 00:00:00"
80,108,192,72,54,23,541,50,40,80,120,818,13,"03/01/13 00:00:00"
40,173,318,125,146,113,700,30,120,160,280,323,5,"03/01/13 00:00:00"
313,324,604,243,113,80,1260,210,230,310,540,323,6,"03/01/13 00:00:00"
-61,16,133,109,57,34,796,-30,130,20,150,916,1,"03/01/13 00:00:00"
384,405,719,270,146,94,2041,370,340,500,840,858,2,"03/01/13 00:00:00"
-180,-27,135,154,94,50,1288,-120,190,-40,150,408,3,"03/01/13 00:00:00"
221,239,509,239,90,66,1417,150,220,230,450,310,4,"03/01/13 00:00:00"
40,173,318,125,146,113,700,50,100,160,260,775,8,"03/01/13 00:00:00"
177,213,391,154,94,50,829,120,130,190,320,702,9,"03/01/13 00:00:00"
151,158,285,109,56,34,585,110,90,140,230,775,10,"03/01/13 00:00:00"
315,324,604,243,112,80,1260,150,160,220,380,702,11,"03/01/13 00:00:00"
220,239,509,239,91,66,1417,110,150,170,320,775,12,"03/01/13 00:00:00"
-505,-245,34,245,127,93,2449,-240,160,-160,0,775,13,"03/01/13 00:00:00"
46,43,46,0,12,0,731,30,0,40,40,775,4,"03/01/13 00:00:00"
15,27,48,18,17,5,816,20,10,30,40,702,5,"03/01/13 00:00:00"
15,25,44,16,15,4,772,10,10,20,30,775,6,"03/01/13 00:00:00"
-6,42,80,33,46,12,190,10,40,50,90,702,2,"03/01/13 00:00:00"
9,35,67,28,29,8,958,20,30,40,70,775,3,"03/01/13 00:00:00"
49,55,98,37,22,10,768,50,30,50,80,503,8,"03/01/13 00:00:00"
43,55,104,43,26,14,613,30,30,50,80,503,9,"03/01/13 00:00:00"
24,32,56,21,16,5,449,20,10,20,30,541,11,"03/01/13 00:00:00"
101,126,224,84,58,27,632,60,50,90,140,971,12,"03/01/13 00:00:00"
110,125,228,89,51,27,481,60,50,90,140,971,13,"03/01/13 00:00:00"
22,71,137,58,56,22,325,20,50,70,120,503,4,"03/01/13 00:00:00"
47,77,143,57,45,18,323,40,50,70,120,503,5,"03/01/13 00:00:00"
140,163,346,162,69,45,1059,100,150,160,310,503,6,"03/01/13 00:00:00"
-4,73,133,52,76,47,421,30,60,90,150,971,1,"03/01/13 00:00:00"
36,87,159,62,63,20,385,60,70,110,180,971,2,"03/01/13 00:00:00"
50,72,129,49,38,15,351,60,60,90,150,971,3,"03/01/13 00:00:00"
171,186,329,123,71,40,932,120,100,170,270,360,8,"03/01/13 00:00:00"
43,49,87,33,20,9,768,50,20,50,70,509,9,"03/01/13 00:00:00"
92,105,178,62,43,19,346,40,40,70,110,425,11,"03/01/13 00:00:00"
56,77,137,52,39,16,376,30,30,50,80,206,12,"03/01/13 00:00:00"
0,87,160,63,87,57,506,10,40,60,100,360,13,"03/01/13 00:00:00"
52,63,119,49,28,16,611,40,40,60,100,425,4,"03/01/13 00:00:00"
18,66,128,54,54,20,301,20,50,60,110,360,5,"03/01/13 00:00:00"
59,84,165,71,44,22,950,50,60,80,140,206,6,"03/01/13 00:00:00"
71,89,160,61,41,19,325,80,70,110,180,509,2,"03/01/13 00:00:00"
24,132,242,95,116,86,532,70,110,170,280,206,3,"03/01/13 00:00:00"
140,163,346,162,69,45,1091,100,130,150,280,720,8,"04/01/13 00:00:00"
-6,73,133,52,77,47,433,20,40,70,110,720,9,"04/01/13 00:00:00"
43,74,137,55,45,18,336,40,40,70,110,720,10,"04/01/13 00:00:00"
19,67,129,54,54,20,337,20,40,60,100,720,11,"04/01/13 00:00:00"
50,75,147,63,41,19,965,40,50,70,120,303,12,"04/01/13 00:00:00"
47,60,113,46,28,15,608,40,30,60,90,303,13,"04/01/13 00:00:00"
125,117,211,81,33,22,460,110,90,140,230,719,5,"04/01/13 00:00:00"
71,102,181,68,54,22,559,80,70,130,200,303,6,"04/01/13 00:00:00"
142,132,238,91,36,25,777,110,90,140,230,970,1,"04/01/13 00:00:00"
93,100,190,78,37,25,593,70,80,100,180,970,2,"04/01/13 00:00:00"
156,145,261,100,40,28,822,120,100,150,250,303,3,"04/01/13 00:00:00"
141,132,238,91,37,25,777,100,70,120,190,847,8,"04/01/13 00:00:00"
